Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,535.5499877929688,537.0,526.0999755859375,527.5,527.5,13592625
2021-01-04,532.2999877929688,535.0,524.2999877929688,531.7000122070312,531.7000122070312,16549750
2021-01-05,526.6500244140625,539.9500122070312,523.0,537.25,537.25,23311516
2021-01-06,538.75,550.5999755859375,535.8499755859375,546.7000122070312,546.7000122070312,28178838
2021-01-07,552.1500244140625,554.4000244140625,539.75,541.0999755859375,541.0999755859375,21138034
2021-01-08,547.0,547.0999755859375,536.3499755859375,542.0499877929688,542.0499877929688,21937965
2021-01-11,545.1500244140625,546.0,535.0,544.7000122070312,544.7000122070312,19394393
2021-01-12,541.0,550.6500244140625,537.0999755859375,548.0,548.0,16388310
2021-01-13,551.5,561.0,548.25,556.5,556.5,21920297
2021-01-14,554.0499877929688,558.4500122070312,550.5999755859375,553.2999877929688,553.2999877929688,13330898
2021-01-15,550.0,551.0,541.5,543.0,543.0,15708956
2021-01-18,544.5,548.4000244140625,528.9000244140625,533.1500244140625,533.1500244140625,21580313
2021-01-19,539.0,547.75,533.9000244140625,546.4500122070312,546.4500122070312,20575358
2021-01-20,546.4500122070312,554.5999755859375,546.0,551.0,551.0,16097138
2021-01-21,555.0,561.0,549.7000122070312,552.7000122070312,552.7000122070312,18189277
2021-01-22,553.0999755859375,553.5,530.5999755859375,533.7999877929688,533.7999877929688,24515997
2021-01-25,536.5499877929688,542.2999877929688,531.2000122070312,538.0499877929688,538.0499877929688,23415249
2021-01-27,537.7999877929688,539.2000122070312,519.0999755859375,522.3499755859375,522.3499755859375,28049286
2021-01-28,514.5999755859375,529.8499755859375,512.0,528.25,528.25,29836591
2021-01-29,533.3499755859375,544.9500122070312,529.4500122070312,537.0,537.0,33172808
