Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,1450.9000244140625,1459.199951171875,1443.550048828125,1451.199951171875,1445.7476806640625,23503
2020-01-02,1454.4000244140625,1457.699951171875,1422.0999755859375,1440.6500244140625,1435.2374267578125,70833
2020-01-03,1441.9000244140625,1453.0,1430.0,1444.300048828125,1438.8736572265625,38530
2020-01-06,1444.0,1444.0,1386.050048828125,1419.6500244140625,1414.3162841796875,100586
2020-01-07,1396.0,1419.5999755859375,1374.0,1410.25,1404.9515380859375,324873
2020-01-08,1405.9000244140625,1459.0,1391.050048828125,1440.949951171875,1435.5361328125,100206
2020-01-09,1450.0999755859375,1464.0,1439.0,1445.1500244140625,1439.7205810546875,96389
2020-01-10,1445.0,1452.8499755859375,1421.199951171875,1430.9000244140625,1425.5240478515625,163623
2020-01-13,1439.75,1464.0,1425.050048828125,1459.0999755859375,1453.6180419921875,36469
2020-01-14,1465.0,1484.199951171875,1454.8499755859375,1471.0,1465.4735107421875,142860
2020-01-15,1479.5,1479.5,1436.050048828125,1456.75,1451.2769775390625,168579
2020-01-16,1460.0,1475.0,1444.0,1465.949951171875,1460.4422607421875,112844
2020-01-17,1465.949951171875,1473.75,1430.199951171875,1437.949951171875,1432.5474853515625,346969
2020-01-20,1446.550048828125,1454.0,1420.0,1428.449951171875,1423.083251953125,250374
2020-01-21,1422.0,1453.0,1417.9000244140625,1443.449951171875,1438.02685546875,245541
2020-01-22,1449.199951171875,1454.6500244140625,1435.699951171875,1444.5,1439.0728759765625,27934
2020-01-23,1451.5999755859375,1486.0,1445.0,1476.8499755859375,1471.3013916015625,147411
2020-01-24,1471.0999755859375,1503.5999755859375,1471.0999755859375,1498.9000244140625,1493.2686767578125,171938
2020-01-27,1498.0,1548.9000244140625,1485.0,1536.199951171875,1530.428466796875,165444
2020-01-28,1545.75,1579.0,1545.75,1572.199951171875,1566.2930908203125,206631
2020-01-29,1582.0,1587.9000244140625,1522.050048828125,1538.5999755859375,1532.8194580078125,120181
2020-01-30,1539.75,1547.5999755859375,1503.800048828125,1525.699951171875,1519.9677734375,114098
2020-01-31,1539.8499755859375,1595.0,1528.0,1556.8499755859375,1551.000732421875,309452
2020-02-03,1480.0,1565.0,1471.6500244140625,1549.0999755859375,1543.2799072265625,89584
2020-02-04,1550.0,1577.199951171875,1536.0,1548.8499755859375,1543.0308837890625,84131
2020-02-05,1539.949951171875,1552.949951171875,1515.0,1532.6500244140625,1526.891845703125,209409
2020-02-06,1532.6500244140625,1550.050048828125,1526.0,1545.699951171875,1539.892822265625,104977
2020-02-07,1555.300048828125,1615.0,1552.0,1598.5,1592.494384765625,230550
2020-02-10,1608.449951171875,1629.0,1560.5,1566.5,1560.6146240234375,157542
2020-02-11,1572.0,1581.9000244140625,1540.25,1551.949951171875,1546.1192626953125,302950
2020-02-12,1559.800048828125,1578.0999755859375,1535.0999755859375,1557.0999755859375,1551.249755859375,102033
2020-02-13,1584.0,1590.0,1542.0,1545.050048828125,1539.2452392578125,177334
2020-02-14,1546.0,1554.449951171875,1530.0,1549.6500244140625,1543.827880859375,266410
2020-02-17,1559.050048828125,1567.800048828125,1530.0,1541.0,1535.2103271484375,291537
2020-02-18,1531.0,1544.1500244140625,1501.0,1537.5999755859375,1531.8231201171875,182677
2020-02-19,1547.199951171875,1584.75,1530.1500244140625,1548.0999755859375,1542.28369140625,319953
