Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,128.75,128.89999389648438,126.8499984741211,127.44999694824219,116.64093017578125,2574894
2020-01-02,127.6500015258789,128.64999389648438,127.0999984741211,128.0500030517578,117.19004821777344,4759843
2020-01-03,131.0,133.39999389648438,128.0500030517578,128.4499969482422,117.55612182617188,31381588
2020-01-06,129.6999969482422,129.8000030517578,125.0999984741211,126.25,115.54270935058594,14611204
2020-01-07,125.5999984741211,127.69999694824219,125.4000015258789,125.75,115.08511352539062,7193304
2020-01-08,125.0,125.44999694824219,123.19999694824219,123.44999694824219,112.98017120361328,6236192
2020-01-09,124.94999694824219,125.0999984741211,122.80000305175781,123.69999694824219,113.20896911621094,10135017
2020-01-10,124.44999694824219,125.19999694824219,123.69999694824219,124.1500015258789,113.62080383300781,6550218
2020-01-13,124.25,125.69999694824219,124.25,125.44999694824219,114.810546875,5737187
2020-01-14,125.44999694824219,125.6500015258789,123.80000305175781,125.05000305175781,114.4444808959961,12432511
2020-01-15,125.05000305175781,125.5,124.25,124.6500015258789,114.07839965820312,5714614
2020-01-16,125.0,125.19999694824219,124.05000305175781,124.5,113.94112396240234,7322878
2020-01-17,124.55000305175781,125.55000305175781,124.0,125.4000015258789,114.7647933959961,8561603
2020-01-20,126.0,126.75,120.0,122.9000015258789,112.47682189941406,16106541
2020-01-21,123.05000305175781,124.5,122.4000015258789,122.75,112.33953857421875,6497799
2020-01-22,122.0,122.0,116.0,116.4000015258789,106.52808380126953,23639592
2020-01-23,117.25,118.94999694824219,116.4000015258789,117.80000305175781,107.8093490600586,21105999
2020-01-24,118.0,119.80000305175781,117.30000305175781,118.3499984741211,108.31270599365234,11172364
2020-01-27,118.3499984741211,118.5,116.80000305175781,117.25,107.30599975585938,12078165
2020-01-28,117.55000305175781,117.69999694824219,115.5999984741211,116.5999984741211,106.71112060546875,11611352
2020-01-29,117.3499984741211,118.1500015258789,116.44999694824219,117.6500015258789,107.67207336425781,15562740
2020-01-30,117.55000305175781,117.55000305175781,115.0,115.5999984741211,105.79593658447266,21142714
2020-01-31,115.80000305175781,116.0,106.75,108.94999694824219,99.70991516113281,83360147
2020-02-03,104.3499984741211,104.94999694824219,101.55000305175781,103.44999694824219,94.67637634277344,18445537
2020-02-04,104.0999984741211,106.9000015258789,103.80000305175781,106.1500015258789,97.14739227294922,16896688
2020-02-05,106.4000015258789,107.4000015258789,105.0999984741211,106.80000305175781,97.74227142333984,11348275
2020-02-06,106.80000305175781,107.80000305175781,106.30000305175781,107.25,98.15409851074219,10750236
2020-02-07,107.30000305175781,109.75,106.55000305175781,109.25,99.98448181152344,21415595
2020-02-10,109.1500015258789,109.1500015258789,105.75,106.19999694824219,97.19315338134766,32081049
2020-02-11,107.1500015258789,107.6500015258789,106.30000305175781,106.80000305175781,97.74227142333984,20946852
2020-02-12,107.0,107.80000305175781,106.5,106.69999694824219,97.65074157714844,13053367
2020-02-13,107.0,108.19999694824219,104.25,105.3499984741211,96.41523742675781,17702073
2020-02-14,105.55000305175781,106.30000305175781,103.0,103.30000305175781,94.53910064697266,26644685
2020-02-17,101.5,102.9000015258789,98.80000305175781,99.94999694824219,91.47321319580078,36666416
2020-02-18,99.94999694824219,100.25,96.55000305175781,99.30000305175781,90.87834167480469,35575369
2020-02-19,100.30000305175781,102.19999694824219,98.80000305175781,101.69999694824219,93.07479095458984,21806183
2020-02-20,102.0,104.0999984741211,101.69999694824219,102.80000305175781,94.08150482177734,28378025
2020-02-24,102.5,102.5,97.19999694824219,98.05000305175781,89.73435974121094,20167769
2020-02-25,98.69999694824219,100.25,97.25,97.55000305175781,89.27676391601562,18255196
2020-02-26,97.4000015258789,98.5,95.5,95.80000305175781,87.67518615722656,16192058
2020-02-27,95.69999694824219,96.19999694824219,92.05000305175781,93.3499984741211,85.4329605102539,29616674
2020-02-28,90.30000305175781,92.69999694824219,89.5,91.94999694824219,84.15169525146484,30416954
2020-03-02,94.0,95.0,88.25,89.0999984741211,81.54341125488281,24442896
2020-03-03,90.9000015258789,94.0,89.6500015258789,93.3499984741211,85.4329605102539,24098468
2020-03-04,94.19999694824219,94.9000015258789,90.69999694824219,92.80000305175781,84.92961120605469,22998427
2020-03-05,93.3499984741211,94.4000015258789,92.0,92.5999984741211,84.74656677246094,16357817
2020-03-06,89.5,91.5,87.6500015258789,88.5,80.9942855834961,17823038
2020-03-09,82.1500015258789,82.5,74.0,74.55000305175781,68.2273941040039,86655504
2020-03-11,76.75,77.4000015258789,71.05000305175781,71.69999694824219,65.61910247802734,63562895
2020-03-12,66.5999984741211,68.4000015258789,62.0,62.5,57.19935989379883,76137223
2020-03-13,59.400001525878906,67.0,50.0,65.9000015258789,60.311004638671875,73051747
2020-03-16,63.5,65.19999694824219,60.0,60.150001525878906,55.04866409301758,49829392
2020-03-17,61.099998474121094,63.0,59.650001525878906,60.0,54.91138458251953,46722476
2020-03-18,61.599998474121094,86.80000305175781,57.5,68.1500015258789,62.370182037353516,178094829
2020-03-19,62.150001525878906,64.0,58.099998474121094,61.04999923706055,55.87233352661133,61258526
2020-03-20,63.04999923706055,74.4000015258789,62.75,72.3499984741211,66.21397399902344,128780492
2020-03-23,60.650001525878906,65.5,60.0,60.400001525878906,59.38120651245117,36058875
2020-03-24,63.5,64.69999694824219,60.099998474121094,62.5,61.44578552246094,38808651
2020-03-25,61.20000076293945,63.0,60.0,61.54999923706055,60.51180648803711,28639475
2020-03-26,61.849998474121094,65.5999984741211,59.650001525878906,64.75,63.657833099365234,46474588
2020-03-27,66.0,66.0,62.79999923706055,64.44999694824219,63.36288833618164,33298637
2020-03-30,61.04999923706055,65.6500015258789,60.099998474121094,63.349998474121094,62.28144454956055,32929981
2020-03-31,65.0,69.6500015258789,63.54999923706055,68.30000305175781,67.14795684814453,45891607
2020-04-01,67.0,67.25,65.0999984741211,65.75,64.6409683227539,21883386
2020-04-03,69.0,71.0,66.5,69.8499984741211,68.67180633544922,39757833
2020-04-07,71.19999694824219,74.4000015258789,70.19999694824219,72.9000015258789,71.67036437988281,30982061
2020-04-08,72.4000015258789,76.3499984741211,71.0,74.44999694824219,73.1942138671875,30555738
2020-04-09,76.0,77.6500015258789,76.0,77.30000305175781,75.99614715576172,19209747
2020-04-13,78.80000305175781,78.80000305175781,72.6500015258789,75.05000305175781,73.78410339355469,22311833
2020-04-15,75.0999984741211,76.44999694824219,73.5,74.3499984741211,73.09590148925781,22311032
2020-04-16,74.0,76.5,73.4000015258789,75.44999694824219,74.1773452758789,24473640
2020-04-17,77.80000305175781,77.80000305175781,75.1500015258789,76.30000305175781,75.01301574707031,14561017
2020-04-20,75.3499984741211,75.6500015258789,73.80000305175781,74.0,72.7518081665039,15698459
2020-04-21,69.69999694824219,70.75,67.19999694824219,69.3499984741211,68.18023681640625,27607022
2020-04-22,65.9000015258789,66.3499984741211,60.79999923706055,65.3499984741211,64.24771118164062,73840707
2020-04-23,67.5,69.05000305175781,66.55000305175781,67.3499984741211,66.21397399902344,38207377
2020-04-24,67.1500015258789,69.5,66.5999984741211,67.5999984741211,66.45975494384766,31588097
2020-04-27,68.0,69.5,67.6500015258789,68.44999694824219,67.29541778564453,16723889
2020-04-28,67.80000305175781,69.69999694824219,67.0999984741211,69.19999694824219,68.03276824951172,20422626
2020-04-29,69.4000015258789,70.94999694824219,68.69999694824219,70.5,69.31084442138672,18023637
2020-04-30,72.5999984741211,81.05000305175781,71.5,79.9000015258789,78.55229187011719,54290691
2020-05-04,76.0,77.8499984741211,74.05000305175781,76.55000305175781,75.25879669189453,28640967
2020-05-05,78.9000015258789,81.9000015258789,78.1500015258789,78.44999694824219,77.12674713134766,61865481
2020-05-06,81.3499984741211,81.3499984741211,77.44999694824219,79.25,77.91325378417969,38948167
2020-05-07,78.30000305175781,78.30000305175781,75.0999984741211,75.5999984741211,74.32482147216797,20794229
2020-05-08,76.4000015258789,77.19999694824219,74.75,76.0,74.71807098388672,18523649
2020-05-11,76.0,78.1500015258789,74.5,77.05000305175781,75.7503662109375,15701754
2020-05-12,76.94999694824219,77.3499984741211,74.5,76.30000305175781,75.01301574707031,14186736
2020-05-13,79.0,79.05000305175781,76.25,78.19999694824219,76.8809585571289,20493531
2020-05-14,77.0,77.3499984741211,75.19999694824219,76.1500015258789,74.86554718017578,13344652
2020-05-15,77.25,78.5,75.9000015258789,76.1500015258789,74.86554718017578,16835999
